Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Season_Spring,Season_Summer,Season_Winter,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy
14.0,77,12.5,48.0,1005.25,2,5.5,True,False,False,False,True,False
4.0,84,13.0,55.0,985.32,1,1.5,False,False,True,False,True,False
15.0,58,6.0,11.0,1012.18,1,7.5,True,False,False,False,False,True
34.0,61,1.0,19.0,1015.83,3,6.5,False,True,False,False,False,True
21.0,76,9.5,62.0,1013.0,2,3.0,True,False,False,False,True,False
-9.0,71,24.0,109.0,995.13,5,1.5,False,False,True,False,True,False
94.0,73,6.0,70.0,1018.46,5,5.5,False,False,False,False,False,False
34.0,61,14.0,64.0,992.2,0,4.0,False,True,False,False,True,False
31.0,73,13.0,88.0,995.68,2,1.5,True,False,False,False,False,True
2.0,80,8.0,77.0,990.94,0,4.0,False,False,True,False,True,False
42.0,85,14.0,81.0,1019.37,1,8.0,True,False,False,False,True,False
4.0,75,15.5,78.0,980.03,1,1.5,False,False,True,False,True,False
24.0,94,17.0,80.0,997.64,0,1.0,True,False,False,False,True,False
-6.0,63,10.0,99.0,994.16,1,4.5,False,False,True,False,False,True
27.0,90,13.5,97.0,1018.29,1,4.0,False,True,False,False,False,True
13.0,79,5.0,30.0,1005.6,2,9.0,False,True,False,False,False,True
-5.0,73,14.5,52.0,999.76,0,1.5,False,False,True,False,True,False
3.0,80,18.5,53.0,995.4,1,4.5,False,False,True,False,True,False
12.0,54,7.0,16.0,1008.7,2,6.0,False,True,False,False,False,True
19.0,66,9.0,76.0,1009.63,2,3.5,False,False,True,False,True,False
23.0,65,3.0,4.0,1024.1,7,5.5,True,False,False,False,False,True
24.0,87,17.5,80.0,1006.75,2,4.0,False,False,True,False,True,False
-7.0,63,0.0,73.0,985.62,1,4.0,False,False,True,False,False,True
38.0,60,4.0,19.0,1015.89,6,10.0,False,False,False,False,False,False
32.0,21,2.5,8.0,1029.34,7,9.0,False,False,True,False,False,True
21.0,66,13.0,59.0,1008.59,2,1.5,False,False,True,False,False,True
24.0,27,9.5,6.0,1015.98,9,8.5,False,False,False,False,False,True
33.0,65,7.0,77.0,993.76,0,3.0,False,False,False,False,True,False
34.0,74,9.0,57.0,1005.97,1,3.0,True,False,False,False,True,False
4.0,99,8.0,79.0,999.79,0,5.0,False,False,True,False,True,False
-13.0,82,5.0,109.0,987.16,14,1.5,False,False,True,False,False,True
27.0,22,8.5,10.0,1023.11,5,6.5,False,True,False,False,False,False
20.0,95,16.0,91.0,1016.14,0,2.5,False,True,False,False,True,False
33.0,67,11.5,39.0,1010.52,1,6.0,False,True,False,False,True,False
26.0,53,12.0,11.0,1018.07,4,6.0,False,False,True,False,True,False
39.0,42,3.0,19.0,1011.63,7,6.0,False,False,True,False,False,True
11.0,92,7.5,91.0,990.04,0,2.0,False,False,True,False,True,False
1.0,72,16.0,68.0,998.3,0,4.0,False,False,True,False,False,True
34.0,50,7.5,41.0,1012.99,2,7.0,False,False,True,False,False,True
-10.0,96,18.5,63.0,999.65,1,1.5,False,False,True,False,True,False
4.0,98,19.5,97.0,982.66,0,4.0,False,False,True,False,True,False
28.0,72,4.0,46.0,1017.95,4,7.0,False,False,False,False,False,True
29.0,76,11.0,44.0,1017.03,2,6.5,False,False,True,False,True,False
19.0,76,12.5,35.0,1017.26,4,8.0,False,True,False,False,False,True
30.0,71,14.5,20.0,1014.07,4,5.5,True,False,False,False,False,True
3.0,78,16.0,60.0,999.94,1,3.0,False,False,True,False,True,False
31.0,67,5.5,68.0,1016.65,3,4.0,False,False,True,False,False,True
-3.0,91,13.0,75.0,995.59,1,1.5,False,False,True,False,True,False
17.0,72,12.0,46.0,990.66,10,20.0,True,False,False,False,False,True
16.0,87,18.0,87.0,993.03,1,2.5,True,False,False,False,True,False
24.0,53,8.5,2.0,1014.43,7,8.0,True,False,False,False,False,False
13.0,91,11.0,92.0,1001.67,8,7.5,True,False,False,False,True,False
34.0,61,14.0,28.0,1014.03,1,6.0,False,True,False,False,True,False
48.0,74,15.0,72.0,925.56,4,2.5,True,False,False,False,True,False
-19.0,41,5.5,16.0,1034.63,11,18.0,False,False,False,False,False,True
-7.0,99,1.0,51.0,991.85,0,3.0,False,False,True,False,True,False
29.0,95,15.0,56.0,1005.12,2,3.0,False,False,False,False,True,False
34.0,68,6.5,5.0,1021.02,6,5.0,True,False,False,False,False,False
28.0,60,8.5,3.0,1028.38,9,5.0,False,False,False,False,False,False
4.0,86,13.5,57.0,992.24,1,2.0,False,False,True,False,True,False
3.0,88,5.0,54.0,987.78,0,3.0,False,False,True,False,True,False
44.0,30,2.0,2.0,1019.88,11,5.5,False,False,False,False,False,False
-1.0,93,5.0,85.0,993.52,1,3.5,False,False,True,False,False,True
14.0,56,10.0,37.0,1013.57,1,5.0,True,False,False,False,False,True
-4.0,66,19.0,70.0,994.66,1,5.0,False,False,True,False,True,False
37.0,21,4.5,18.0,1024.92,6,7.5,False,True,False,False,False,False
24.0,73,19.5,62.0,1004.8,2,1.5,True,False,False,False,True,False
25.0,109,21.0,80.0,1014.22,0,8.0,False,False,False,False,False,True
23.0,68,4.5,18.0,1016.1,10,7.0,False,False,True,False,False,True
14.0,81,13.0,76.0,1018.78,3,3.5,True,False,False,False,True,False
21.0,70,6.5,26.0,1014.12,1,7.5,False,False,True,False,True,False
-4.0,108,23.5,97.0,995.67,12,2.0,False,False,True,False,True,False
34.0,51,10.0,23.0,1000.4,1,5.5,False,True,False,False,True,False
16.0,98,14.5,93.0,991.92,1,4.5,False,False,True,False,True,False
32.0,72,2.5,28.0,1012.95,1,7.5,True,False,False,False,False,True
-2.0,97,13.5,66.0,999.42,0,4.5,False,False,True,False,True,False
-1.0,68,10.0,50.0,991.82,1,1.5,False,False,True,False,True,False
13.0,62,15.0,61.0,1004.36,2,4.5,False,False,False,False,True,False
23.0,80,6.0,54.0,1015.46,1,2.0,False,False,True,False,True,False
-3.0,94,19.5,65.0,987.66,1,4.0,False,False,True,False,True,False
18.0,70,9.0,92.0,1009.71,3,2.0,True,False,False,False,True,False
44.0,38,0.5,13.0,1017.02,7,6.0,True,False,False,False,False,False
14.0,82,14.0,66.0,993.11,2,4.0,False,False,False,False,True,False
-6.0,62,17.5,94.0,990.21,0,2.0,False,False,True,False,True,False
32.0,70,10.5,61.0,1015.92,0,1.0,False,False,True,False,False,True
12.0,33,12.0,44.0,1166.34,6,18.5,False,False,True,False,False,True
17.0,71,10.0,95.0,994.75,0,4.5,False,True,False,False,True,False
22.0,76,17.5,86.0,990.3,1,4.0,False,True,False,False,True,False
32.0,34,2.5,10.0,1018.8,11,9.5,False,False,False,False,False,False
11.0,92,18.5,99.0,1010.91,3,3.5,True,False,False,False,True,False
-9.0,72,6.0,85.0,987.13,1,2.5,False,False,True,False,True,False
34.0,77,9.5,24.0,1001.9,4,5.5,False,True,False,False,True,False
-2.0,75,6.5,73.0,986.95,0,1.5,False,False,True,False,True,False
34.0,90,7.0,79.0,1003.12,1,4.5,False,False,True,False,True,False
3.0,66,16.5,84.0,997.36,1,4.5,False,False,True,False,False,True
47.0,108,2.5,106.0,1010.6,10,3.5,False,False,True,False,True,False
44.0,35,7.0,2.0,1011.3,6,6.5,True,False,False,False,False,True
0.0,95,10.0,66.0,981.55,0,1.0,False,False,True,False,True,False
13.0,67,1.5,30.0,1002.88,4,8.5,False,True,False,False,False,True
27.0,64,11.0,39.0,1010.17,3,8.0,True,False,False,False,True,False
51.0,75,10.0,100.0,1018.26,10,4.0,False,False,False,False,False,True
-1.0,65,7.0,84.0,994.38,0,1.0,False,False,True,False,True,False
14.0,77,6.0,52.0,1013.52,1,4.0,False,False,True,False,False,True
28.0,71,10.5,14.0,1004.32,2,8.0,False,False,False,False,True,False
23.0,74,5.0,33.0,1033.7,9,9.5,False,False,False,False,True,False
-9.0,72,2.5,88.0,989.73,0,3.0,False,False,True,False,True,False
-10.0,97,4.0,93.0,987.18,1,3.5,False,False,True,False,False,True
18.0,63,15.0,80.0,1009.01,2,3.0,False,False,True,False,False,True
-17.0,31,8.5,26.0,1003.68,1,19.0,False,False,True,False,False,True
20.0,73,14.0,18.0,1003.02,2,6.0,False,False,False,False,False,True
-11.0,72,3.5,69.0,1060.27,10,14.0,False,False,True,False,True,False
0.0,63,6.5,63.0,989.02,0,1.5,False,False,True,False,True,False
18.0,69,13.5,43.0,1003.49,4,7.5,False,True,False,False,True,False
22.0,62,9.0,26.0,1019.79,1,9.0,False,False,False,False,False,True
23.0,78,15.0,60.0,991.36,2,4.0,False,False,False,False,True,False
16.0,56,6.0,23.0,1004.17,4,7.5,False,False,True,False,True,False
18.0,85,28.0,75.0,1013.97,4,9.0,False,True,False,False,False,True
14.0,57,0.5,27.0,1013.63,3,6.0,False,False,True,False,False,True
12.0,95,9.5,94.0,1000.03,1,2.5,False,False,True,False,False,True
-8.0,63,0.5,73.0,994.16,1,3.0,False,False,True,False,True,False
17.0,77,19.0,99.0,1012.55,1,2.0,False,True,False,False,True,False
1.0,72,5.5,55.0,991.05,1,2.5,False,False,True,False,True,False
-10.0,73,4.0,72.0,998.67,0,2.5,False,False,True,False,True,False
20.0,26,4.5,6.0,1015.58,5,9.5,True,False,False,False,False,False
34.0,71,10.0,70.0,1010.73,2,3.0,True,False,False,False,False,True
72.0,94,43.5,104.0,990.64,4,5.0,True,False,False,False,True,False
12.0,68,2.0,43.0,1012.36,2,5.5,True,False,False,False,False,True
27.0,63,2.5,16.0,1029.77,11,9.5,False,False,False,False,False,True
23.0,65,16.0,54.0,1007.22,0,2.0,False,False,False,False,True,False
30.0,71,18.0,50.0,1006.28,0,4.5,False,True,False,False,True,False
15.0,65,6.5,23.0,1013.01,2,8.5,True,False,False,False,True,False
13.0,73,12.0,21.0,1002.76,1,8.5,False,False,True,False,False,True
32.0,90,16.0,101.0,993.31,7,2.0,False,False,False,False,True,False
-11.0,20,1.5,57.0,1096.28,2,5.5,False,False,True,True,False,False
32.0,87,13.5,92.0,995.88,2,2.0,False,True,False,False,False,True
29.0,50,10.5,12.0,1013.95,2,7.0,True,False,False,False,False,True
11.0,97,6.0,54.0,1016.11,0,4.0,False,True,False,False,True,False
38.0,88,19.5,85.0,1009.03,0,4.5,True,False,False,False,False,True
15.0,87,5.0,68.0,1013.81,2,5.0,True,False,False,False,False,True
38.0,61,4.0,2.0,1018.27,7,7.0,False,True,False,False,False,False
55.0,107,1.0,93.0,1017.32,9,5.5,False,False,False,False,True,False
-2.0,83,17.0,76.0,980.15,1,2.5,False,False,True,False,True,False
20.0,64,5.0,45.0,1010.56,3,5.5,False,False,True,False,True,False
22.0,67,8.5,31.0,1014.55,2,8.0,False,False,True,False,True,False
0.0,74,3.5,88.0,995.75,1,2.0,False,False,True,False,True,False
33.0,61,6.0,78.0,1019.2,3,3.5,False,False,True,False,False,True
11.0,71,9.0,86.0,1009.32,2,4.0,False,False,False,False,True,False
31.0,56,7.5,28.0,1005.9,1,8.0,False,False,True,False,False,True
2.0,63,17.0,96.0,995.86,1,2.0,False,False,True,False,True,False
-6.0,82,11.5,51.0,989.33,1,3.5,False,False,True,False,True,False
15.0,70,1.0,15.0,1003.62,1,5.5,True,False,False,False,True,False
12.0,94,19.0,56.0,1003.53,2,3.5,False,False,False,False,False,True
20.0,66,8.5,12.0,1013.18,10,6.0,False,True,False,False,False,False
24.0,68,15.0,35.0,1011.54,2,5.0,False,True,False,False,False,True
12.0,63,8.5,65.0,1011.86,2,1.5,False,False,True,False,True,False
-9.0,95,17.5,55.0,987.04,0,4.5,False,False,True,False,True,False
32.0,34,1.0,12.0,1015.74,7,8.0,False,False,True,False,False,False
33.0,48,1.5,6.0,1017.2,10,6.0,False,False,False,False,False,False
28.0,62,1.0,2.0,1027.03,10,5.5,True,False,False,False,False,False
10.0,74,14.5,71.0,1003.15,1,1.0,False,True,False,False,True,False
33.0,68,3.5,9.0,1014.73,11,7.5,True,False,False,False,False,False
22.0,38,2.0,2.0,1024.6,9,10.0,True,False,False,False,False,True
10.0,83,7.5,69.0,1005.71,3,2.0,True,False,False,False,False,True
1.0,94,18.0,71.0,983.53,1,1.0,False,False,True,False,False,True
38.0,26,8.0,12.0,1028.86,7,5.5,True,False,False,False,False,True
34.0,69,7.5,32.0,1019.04,2,8.5,True,False,False,False,True,False
20.0,60,7.5,37.0,1009.62,2,8.5,False,True,False,False,False,True
28.0,56,9.5,16.0,1132.51,10,19.0,False,False,True,False,True,False
10.0,55,13.0,21.0,1017.82,2,8.5,False,True,False,False,False,True
22.0,89,8.5,98.0,1017.79,1,2.5,False,True,False,False,True,False
25.0,69,8.5,90.0,1019.17,0,2.0,True,False,False,False,True,False
21.0,37,9.0,10.0,1018.45,8,5.5,False,False,False,False,False,True
21.0,49,3.5,2.0,1029.94,7,8.0,False,False,False,False,False,False
28.0,79,10.0,41.0,1008.49,1,8.0,False,True,False,False,False,True
-4.0,78,8.5,60.0,981.92,1,4.5,False,False,True,False,True,False
20.0,22,8.0,17.0,1025.34,11,5.5,False,False,False,False,False,False
18.0,76,14.5,47.0,1012.41,3,8.0,False,False,False,False,True,False
29.0,35,1.5,15.0,1015.29,8,8.0,False,False,True,False,False,False
16.0,72,13.0,55.0,1019.06,0,2.5,False,False,False,False,True,False
-9.0,71,14.5,84.0,991.36,1,2.0,False,False,True,False,False,True
20.0,51,6.0,1.0,1028.24,11,7.5,False,False,True,False,False,True
16.0,65,14.0,17.0,1019.78,1,7.5,True,False,False,False,False,True
3.0,72,2.0,72.0,980.81,0,3.5,False,False,True,False,True,False
1.0,68,17.0,54.0,991.29,0,5.0,False,False,True,False,True,False
27.0,61,8.0,21.0,1005.11,1,7.5,True,False,False,False,True,False
2.0,76,4.0,64.0,997.51,1,2.5,False,False,True,False,True,False
36.0,65,7.5,53.0,892.67,7,18.5,False,False,False,False,True,False
25.0,49,9.0,17.0,1016.51,5,6.5,False,True,False,False,False,True
66.0,78,15.5,94.0,1028.15,14,0.5,True,False,False,False,False,False
39.0,74,9.0,87.0,1000.45,7,8.0,False,False,True,False,True,False
-10.0,74,13.5,83.0,998.28,0,2.5,False,False,True,False,False,True
6.0,100,6.0,93.0,995.07,2,1.0,False,False,True,False,True,False
-5.0,74,14.0,67.0,984.62,1,2.0,False,False,True,False,True,False
18.0,52,13.0,33.0,1013.69,2,8.5,False,True,False,False,False,True
-5.0,66,1.0,97.0,990.5,0,2.0,False,False,True,False,True,False
47.0,81,20.5,88.0,1019.25,13,3.0,False,True,False,False,False,True
-9.0,55,3.0,71.0,823.54,6,11.0,False,True,False,True,False,False
23.0,74,11.5,78.0,1018.92,2,4.0,False,True,False,False,True,False
20.0,74,2.0,46.0,1012.7,1,8.5,False,False,True,False,True,False
80.0,78,5.0,71.0,1024.59,2,1.5,False,False,False,False,False,False
-4.0,90,1.0,87.0,995.53,0,2.5,False,False,True,False,True,False
32.0,84,12.0,75.0,996.03,3,3.5,False,True,False,False,False,True
32.0,42,5.0,3.0,1019.79,11,6.5,False,False,True,False,False,True
31.0,63,7.5,16.0,1028.64,8,8.0,False,True,False,False,False,False
2.0,99,4.5,62.0,992.81,0,3.0,False,False,True,False,True,False
19.0,65,10.0,97.0,1007.33,3,1.0,False,True,False,False,False,True
29.0,50,7.5,19.0,1012.87,9,6.5,False,False,True,False,False,True
20.0,80,14.0,96.0,1016.56,3,1.5,False,True,False,False,False,True
37.0,66,8.0,13.0,1017.12,7,9.5,False,False,True,False,False,False
30.0,48,1.5,16.0,1023.73,11,5.5,False,False,False,False,False,True
29.0,92,10.5,92.0,998.75,1,3.5,False,False,False,False,False,True
28.0,77,15.0,94.0,1014.93,7,6.5,False,True,False,False,False,True
29.0,74,13.5,97.0,1029.17,12,9.5,False,False,True,False,False,False
-11.0,20,7.0,78.0,842.77,14,0.5,False,False,False,False,True,False
20.0,93,17.0,69.0,1013.36,1,4.0,True,False,False,False,False,True
20.0,48,9.0,8.0,1012.09,10,6.5,False,True,False,False,False,False
24.0,39,7.5,18.0,1011.64,7,8.5,False,True,False,False,False,False
13.0,67,5.5,17.0,1013.24,3,5.5,True,False,False,False,False,True
12.0,82,18.0,78.0,1018.01,1,4.5,False,False,True,False,True,False
15.0,67,2.5,48.0,1006.11,4,8.0,False,False,False,False,True,False
43.0,63,2.0,16.0,1026.88,10,5.0,True,False,False,False,False,False
35.0,42,6.0,11.0,1024.48,5,7.5,False,True,False,False,False,False
45.0,70,3.0,77.0,1026.13,11,5.5,False,False,True,False,False,False
-4.0,34,3.0,31.0,1033.54,13,16.5,True,False,False,True,False,False
21.0,88,19.0,90.0,993.03,0,1.5,True,False,False,False,True,False
16.0,70,7.5,29.0,1019.3,2,8.5,False,False,False,False,True,False
37.0,31,9.0,9.0,1020.31,11,8.0,False,False,False,False,False,False
22.0,78,6.5,46.0,1017.49,3,7.0,True,False,False,False,False,True
27.0,60,11.5,67.0,999.61,9,1.5,False,True,False,False,False,True
33.0,23,0.5,9.0,1029.52,11,7.0,False,False,False,False,False,False
30.0,84,5.0,93.0,997.73,2,5.0,False,True,False,False,True,False
31.0,92,11.0,96.0,994.13,1,4.0,False,False,False,False,False,True
15.0,65,2.0,14.0,1005.75,1,7.0,False,False,False,False,True,False
32.0,23,7.0,17.0,1029.6,10,9.0,False,False,False,False,False,True
22.0,65,6.0,14.0,1010.17,8,7.0,False,False,False,False,False,True
1.0,87,37.5,81.0,991.88,14,0.5,False,False,True,False,True,False
28.0,66,18.5,94.0,1004.71,2,1.5,False,False,False,False,False,True
36.0,54,3.5,10.0,1021.7,6,7.5,True,False,False,False,False,False
32.0,81,28.0,95.0,1001.64,4,7.0,False,False,False,False,False,True
44.0,60,10.0,17.0,1019.82,9,6.5,False,False,True,False,False,True
31.0,100,15.0,90.0,1019.98,8,5.0,False,True,False,False,False,False
25.0,79,7.0,63.0,996.44,2,4.0,True,False,False,False,True,False
30.0,78,19.0,55.0,996.14,3,4.5,True,False,False,False,False,True
-5.0,80,17.0,67.0,983.22,1,1.0,False,False,True,False,True,False
28.0,20,5.5,6.0,1012.95,5,8.5,False,True,False,False,False,False
37.0,62,6.0,6.0,1021.37,11,7.0,False,True,False,False,False,False
30.0,56,2.5,18.0,1025.68,7,8.5,False,False,True,False,False,False
49.0,79,6.5,91.0,1022.05,9,4.0,False,False,False,False,False,False
11.0,50,1.5,14.0,1015.95,3,6.5,False,False,True,False,True,False
14.0,68,11.5,11.0,1012.85,2,6.5,False,False,True,False,True,False
13.0,70,15.5,82.0,1010.3,3,3.0,False,False,False,False,True,False
28.0,36,4.0,5.0,1021.31,11,6.0,True,False,False,False,False,True
-7.0,97,4.5,73.0,987.68,0,2.0,False,False,True,False,True,False
20.0,83,6.5,97.0,994.55,2,3.5,True,False,False,False,False,True
37.0,25,6.5,14.0,1019.93,5,6.5,False,False,True,False,False,False
1.0,49,13.0,12.0,1157.75,7,20.0,False,True,False,True,False,False
20.0,75,11.0,27.0,1003.6,1,5.0,False,True,False,False,False,True
5.0,105,12.5,88.0,980.92,1,3.5,False,False,True,False,True,False
43.0,21,8.5,9.0,1025.79,6,10.0,True,False,False,False,False,False
34.0,86,11.0,90.0,1014.39,0,4.0,False,False,True,False,True,False
-3.0,78,1.0,40.0,892.61,0,15.5,True,False,False,False,True,False
-20.0,38,8.0,61.0,984.6,14,15.0,True,False,False,False,False,True
-6.0,82,18.0,65.0,989.4,1,4.5,False,False,True,False,False,True
28.0,37,7.0,16.0,1021.88,6,5.0,True,False,False,False,False,True
36.0,56,0.0,2.0,1020.01,10,6.0,True,False,False,False,False,False
17.0,81,30.5,88.0,994.03,1,5.0,True,False,False,False,True,False
23.0,82,16.0,72.0,1002.16,2,4.0,False,True,False,False,True,False
-7.0,35,10.0,34.0,1100.82,12,0.5,False,False,False,True,False,False
24.0,39,1.5,16.0,1025.14,7,9.0,False,True,False,False,False,False
13.0,61,2.0,21.0,1010.91,4,6.5,True,False,False,False,False,True
34.0,57,3.0,1.0,1022.08,9,7.5,False,True,False,False,False,False
50.0,99,9.0,77.0,1015.87,9,4.5,False,False,False,False,False,True
24.0,77,14.0,40.0,1006.57,2,7.0,False,True,False,False,False,True
30.0,90,7.5,76.0,1003.0,3,4.0,True,False,False,False,True,False
5.0,109,32.0,71.0,990.96,7,2.0,False,False,True,False,True,False
20.0,61,10.5,30.0,1007.78,1,6.0,True,False,False,False,True,False
77.0,82,11.0,94.0,1025.27,2,6.5,True,False,False,False,False,False
32.0,74,36.5,75.0,1014.11,3,6.5,False,False,False,False,True,False
4.0,70,5.5,56.0,982.94,1,4.0,False,False,True,False,True,False
11.0,61,9.5,41.0,1008.3,3,6.5,False,True,False,False,False,True
-10.0,99,18.5,52.0,996.39,1,5.0,False,False,True,False,False,True
-5.0,78,3.0,81.0,996.43,1,4.5,False,False,True,False,True,False
1.0,70,5.0,73.0,989.16,1,2.0,False,False,True,False,True,False
64.0,70,15.5,86.0,1019.0,3,2.0,False,False,False,False,True,False
23.0,30,9.5,4.0,1014.54,10,8.5,False,False,True,False,False,False
11.0,69,2.5,42.0,1008.32,4,8.0,False,True,False,False,False,True
-10.0,82,16.0,58.0,993.42,0,1.0,False,False,True,False,False,True
17.0,63,14.5,14.0,1016.71,3,5.5,False,False,False,False,False,True
-5.0,97,6.0,51.0,984.17,1,1.5,False,False,True,False,False,True
16.0,77,11.0,52.0,1014.49,3,1.5,False,False,False,False,True,False
31.0,87,16.5,84.0,1004.67,2,2.5,False,True,False,False,True,False
24.0,80,32.0,84.0,1013.59,1,3.0,False,False,False,False,True,False
32.0,52,4.5,40.0,1007.6,4,8.5,True,False,False,False,False,True
25.0,56,14.5,39.0,1016.0,3,7.5,True,False,False,False,True,False
-1.0,79,4.0,98.0,1081.43,13,6.0,True,False,False,False,True,False
39.0,62,1.5,13.0,1021.87,6,8.5,False,False,True,False,False,False
18.0,88,10.0,57.0,996.4,1,1.5,False,False,True,False,False,True
25.0,58,3.0,34.0,1006.6,3,7.5,False,False,False,False,True,False
24.0,84,16.5,65.0,1007.0,0,4.5,False,True,False,False,True,False
22.0,104,43.5,91.0,997.16,2,1.0,True,False,False,False,True,False
65.0,108,24.5,101.0,1004.05,10,2.5,True,False,False,False,True,False
